ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletAge,VisibilityPercent,PremiumProduct
FDA36,5.985,Low Fat,0.005675194,Baking Goods,184.1924,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.5675194,False
NCG43,20.2,Low Fat,0.07435487,Household,92.4462,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,7.435487,False
FDF02,16.2,low fat,0.103453599,Canned,103.699,OUT035,2004,Small,Tier 2,Supermarket Type1,21,10.3453599,False
FDP57,12.695633368756642,low fat,0.052190155,Snack Foods,101.899,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,5.2190155,False
NCE42,21.1,Low Fat,0.010662263,Household,231.9958,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.0662263,True
NCR38,12.695633368756642,LF,0.112968748,Household,252.8724,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,11.2968748,True
FDP03,12.695633368756642,Regular,0.10711317,Meat,125.1388,OUT019,1985,Small,Tier 1,Grocery Store,40,10.711317,False
FDO51,6.785,Regular,0.041974545,Meat,42.3112,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.1974545,False
NCQ42,20.35,Low Fat,0.039268205,Household,128.4678,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.9268205,False
NCM41,16.5,Low Fat,0.035655991,Health and Hygiene,91.212,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.5655991,False
FDH48,12.695633368756642,Low Fat,0.06018748,Baking Goods,85.054,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,6.018748,False
DRF60,10.8,Low Fat,0.052068722,Soft Drinks,236.4564,OUT046,1997,Small,Tier 1,Supermarket Type1,28,5.206872199999999,True
FDJ27,17.7,Regular,0.121852987,Meat,101.4674,OUT035,2004,Small,Tier 2,Supermarket Type1,21,12.185298699999999,False
FDQ14,9.27,Low Fat,0.061735873,Dairy,150.805,OUT013,1987,High,Tier 3,Supermarket Type1,38,6.1735872999999994,False
FDN27,20.85,Low Fat,0.0,Meat,118.5808,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,0.0,False
NCQ02,12.6,Low Fat,0.007456464,Household,188.6556,OUT046,1997,Small,Tier 1,Supermarket Type1,28,0.7456464,False
FDJ33,8.895,Regular,0.088459496,Snack Foods,124.873,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,8.845949599999999,False
FDP07,12.695633368756642,Low Fat,0.089466421,Fruits and Vegetables,196.011,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,8.9466421,False
DRE01,10.1,LF,0.16741508,Soft Drinks,241.2512,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,16.741508,True
FDU36,6.15,Low Fat,0.046364789,Baking Goods,99.9384,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,4.636478899999999,False
FDL28,10.0,Regular,0.063531895,Frozen Foods,228.6668,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,6.353189500000001,True
NCX53,20.1,Low Fat,0.014937838,Health and Hygiene,141.2154,OUT046,1997,Small,Tier 1,Supermarket Type1,28,1.4937838,False
FDZ39,19.7,Regular,0.018009769,Meat,103.699,OUT013,1987,High,Tier 3,Supermarket Type1,38,1.8009768999999998,False
NCP42,8.51,Low Fat,0.016097309,Household,195.3478,OUT013,1987,High,Tier 3,Supermarket Type1,38,1.6097309,False
FDJ14,10.3,Regular,0.050061008,Canned,81.296,OUT035,2004,Small,Tier 2,Supermarket Type1,21,5.0061008,False
FDK04,7.36,Low Fat,0.052393366,Frozen Foods,55.3588,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,5.2393366,False
NCC19,6.57,LF,0.09742857,Household,194.582,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,9.742857,False
FDS09,8.895,Regular,0.081418801,Snack Foods,51.7008,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,8.1418801,False
FDZ02,6.905,Regular,0.038147426,Dairy,99.6726,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.8147425999999998,False
FDD35,12.15,LF,0.02596979,Starchy Foods,121.344,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,2.596979,False
NCY42,6.38,Low Fat,0.015248338,Household,144.147,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.5248338000000001,False
FDB05,5.155,Low Fat,0.08336707,Frozen Foods,246.9776,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,8.336707,True
FDF20,12.85,Low Fat,0.033213888,Fruits and Vegetables,195.2768,OUT035,2004,Small,Tier 2,Supermarket Type1,21,3.3213888,False
NCO41,12.5,Low Fat,0.018925644,Health and Hygiene,97.3384,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,1.8925644,False
FDC40,12.695633368756642,Regular,0.064748814,Dairy,79.4986,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,6.4748814,False
FDV58,20.85,LF,0.121496273,Snack Foods,197.4452,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,12.1496273,False
FDZ57,10.0,Regular,0.037840894,Snack Foods,129.5994,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.7840894,False
DRM35,9.695,Low Fat,0.070444556,Hard Drinks,179.4344,OUT046,1997,Small,Tier 1,Supermarket Type1,28,7.044455600000001,False
DRN36,15.2,Low Fat,0.050382246,Soft Drinks,94.2752,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,5.0382245999999995,False
FDQ13,11.1,Low Fat,0.010641608,Canned,84.0908,OUT046,1997,Small,Tier 1,Supermarket Type1,28,1.0641608,False
DRO35,13.85,Low Fat,0.05786369,Hard Drinks,115.4492,OUT010,1998,Unknown,Tier 3,Grocery Store,27,5.7863690000000005,False
NCD43,8.85,Low Fat,0.0,Household,104.3964,OUT035,2004,Small,Tier 2,Supermarket Type1,21,0.0,False
FDA51,8.05,Regular,0.165350432,Dairy,114.2518,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,16.5350432,False
NCX17,12.695633368756642,Low Fat,0.113053302,Health and Hygiene,232.93,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,11.3053302,True
NCZ17,12.15,Low Fat,0.079555138,Health and Hygiene,39.4506,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,7.955513799999999,False
FDR11,12.695633368756642,Regular,0.141847977,Breads,159.6578,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,14.184797699999999,False
FDW34,9.6,Low Fat,0.035634451,Snack Foods,242.917,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,3.5634450999999996,True
FDN50,16.85,Regular,0.026669833,Canned,92.712,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,2.6669833,False
FDS09,8.895,Regular,0.081088481,Snack Foods,50.2008,OUT046,1997,Small,Tier 1,Supermarket Type1,28,8.108848100000001,False
FDS48,15.15,Low Fat,0.027892415,Baking Goods,150.9708,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,2.7892415,False
FDL44,18.25,Low Fat,0.012294203,Fruits and Vegetables,162.8894,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,1.2294203,False
DRF48,5.73,Low Fat,0.052012483,Soft Drinks,187.5898,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,5.2012483,False
FDA14,16.1,Low Fat,0.0,Dairy,147.876,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.0,False
NCD30,19.7,LF,0.026891006,Household,96.5726,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.6891005999999997,False
FDI16,14.0,Regular,0.136543704,Frozen Foods,51.564,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,13.6543704,False
NCG06,16.35,Low Fat,0.029439793,Household,258.5646,OUT035,2004,Small,Tier 2,Supermarket Type1,21,2.9439793,True
DRZ24,7.535,Low Fat,0.081772054,Soft Drinks,120.444,OUT035,2004,Small,Tier 2,Supermarket Type1,21,8.1772054,False
NCS17,18.6,Low Fat,0.080664702,Health and Hygiene,95.0436,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,8.066470200000001,False
FDB37,20.25,Regular,0.02298735,Baking Goods,241.1538,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,2.298735,True
FDE10,6.67,Regular,0.089931111,Snack Foods,130.0626,OUT035,2004,Small,Tier 2,Supermarket Type1,21,8.9931111,False
FDC57,20.1,Regular,0.05470525,Fruits and Vegetables,191.682,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,5.470524999999999,False
FDM12,16.7,Regular,0.070201806,Baking Goods,187.9214,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,7.020180600000001,False
FDE24,14.85,Low Fat,0.093607933,Baking Goods,140.4812,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,9.360793300000001,False
FDW22,9.695,Regular,0.030351816,Snack Foods,219.7114,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.0351816,True
DRD01,12.695633368756642,Regular,0.06087929,Soft Drinks,53.3614,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,6.087929,False
NCZ18,12.695633368756642,Low Fat,0.18516682,Household,253.8698,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,18.516682,True
FDN49,17.25,Regular,0.125478425,Breakfast,40.948,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,12.5478425,False
FDR22,19.35,reg,0.018559094,Snack Foods,113.1544,OUT035,2004,Small,Tier 2,Supermarket Type1,21,1.8559094000000003,False
FDV08,12.695633368756642,Low Fat,0.0,Fruits and Vegetables,43.6454,OUT019,1985,Small,Tier 1,Grocery Store,40,0.0,False
FDY39,5.305,Regular,0.047028693,Meat,185.3608,OUT046,1997,Small,Tier 1,Supermarket Type1,28,4.702869300000001,False
FDV36,18.7,Low Fat,0.026342897,Baking Goods,125.702,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.6342897,False
FDO60,20.0,Low Fat,0.03443923,Baking Goods,45.1086,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.4439230000000003,False
FDU04,12.695633368756642,Low Fat,0.005521567,Frozen Foods,122.3414,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,0.5521567,False
FDR20,12.695633368756642,Regular,0.027987562,Fruits and Vegetables,46.7744,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,2.7987562,False
FDW19,12.695633368756642,Regular,0.067409268,Fruits and Vegetables,110.457,OUT019,1985,Small,Tier 1,Grocery Store,40,6.7409267999999996,False
FDU40,20.85,Low Fat,0.037462127,Frozen Foods,194.2478,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,3.7462126999999996,False
FDK15,10.8,Low Fat,0.098613411,Meat,97.6042,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,9.8613411,False
DRF15,18.35,Low Fat,0.03320771,Dairy,151.834,OUT035,2004,Small,Tier 2,Supermarket Type1,21,3.320771,False
FDQ25,8.63,Regular,0.028436636,Canned,173.6422,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,2.8436636,False
FDI48,12.695633368756642,Regular,0.097555725,Baking Goods,52.7666,OUT019,1985,Small,Tier 1,Grocery Store,40,9.7555725,False
FDS49,9.0,Low Fat,0.079345519,Canned,77.0644,OUT046,1997,Small,Tier 1,Supermarket Type1,28,7.934551900000001,False
FDV22,14.85,Regular,0.009938784,Snack Foods,157.863,OUT046,1997,Small,Tier 1,Supermarket Type1,28,0.9938784,False
NCV42,6.26,Low Fat,0.031421979,Household,109.3228,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.1421979,False
FDX26,17.7,Low Fat,0.087808521,Dairy,184.3292,OUT046,1997,Small,Tier 1,Supermarket Type1,28,8.7808521,False
FDI33,16.5,Low Fat,0.028534583,Snack Foods,89.8146,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,2.8534583,False
FDZ14,7.71,Regular,0.047662684,Dairy,121.0756,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,4.7662683999999995,False
FDG10,6.63,Regular,0.010930195,Snack Foods,56.3588,OUT013,1987,High,Tier 3,Supermarket Type1,38,1.0930195,False
FDM38,5.885,Regular,0.09314922,Canned,50.7982,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,9.314922000000001,False
FDG26,12.695633368756642,Low Fat,0.042443319,Canned,256.033,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,4.2443319,True
FDH46,6.935,Regular,0.04127448,Snack Foods,101.6332,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.127448,False
FDN13,18.6,Low Fat,0.152677702,Breakfast,99.9358,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,15.2677702,False
FDU57,8.27,Regular,0.089537252,Snack Foods,149.7708,OUT035,2004,Small,Tier 2,Supermarket Type1,21,8.9537252,False
NCI06,11.3,Low Fat,0.04771769,Household,179.666,OUT046,1997,Small,Tier 1,Supermarket Type1,28,4.771769,False
FDM38,5.885,Regular,0.092959451,Canned,52.6982,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,9.295945099999999,False
NCG42,19.2,Low Fat,0.069006936,Household,128.931,OUT010,1998,Unknown,Tier 3,Grocery Store,27,6.9006936,False
FDL39,16.1,Regular,0.063459792,Dairy,180.0318,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,6.3459792,False
FDT31,12.695633368756642,Low Fat,0.021795357,Fruits and Vegetables,190.9872,OUT019,1985,Small,Tier 1,Grocery Store,40,2.1795357,False
FDV59,13.35,Low Fat,0.047987076,Breads,217.0166,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.798707599999999,True
FDB49,8.3,Regular,0.03014565,Baking Goods,100.5384,OUT035,2004,Small,Tier 2,Supermarket Type1,21,3.014565,False
FDD58,7.76,low fat,0.059444518,Snack Foods,101.37,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,5.9444518,False
DRN59,15.0,Low Fat,0.064141622,Hard Drinks,45.306,OUT046,1997,Small,Tier 1,Supermarket Type1,28,6.4141622,False
FDX48,17.75,Regular,0.037946799,Baking Goods,153.3656,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,3.7946799,False
FDQ11,5.695,Regular,0.067806182,Breads,255.1988,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,6.780618200000001,True
FDY12,9.8,Regular,0.140829653,Baking Goods,52.5008,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,14.0829653,False
FDQ11,5.695,Regular,0.067838225,Breads,256.4988,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,6.7838225,True
DRI11,8.26,Low Fat,0.034598891,Hard Drinks,115.9834,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,3.4598891,False
FDY32,12.695633368756642,Low Fat,0.128615187,Fruits and Vegetables,163.221,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,12.8615187,False
FDS51,13.35,LF,0.032245757,Meat,60.5194,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.2245757,False
FDR19,13.5,Regular,0.267339659,Fruits and Vegetables,144.2102,OUT010,1998,Unknown,Tier 3,Grocery Store,27,26.7339659,False
DRB13,6.115,Regular,0.007073035,Soft Drinks,189.753,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.7073035,False
FDS21,19.85,Regular,0.020872204,Snack Foods,62.4194,OUT035,2004,Small,Tier 2,Supermarket Type1,21,2.0872203999999996,False
FDQ40,11.1,Regular,0.036100589,Frozen Foods,176.0712,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.6100589000000003,False
NCE55,8.92,Low Fat,0.129820371,Household,176.137,OUT013,1987,High,Tier 3,Supermarket Type1,38,12.9820371,False
FDX43,12.695633368756642,Low Fat,0.08486204,Fruits and Vegetables,165.25,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,8.486204,False
FDS12,9.1,Low Fat,0.174389257,Baking Goods,125.7362,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,17.4389257,False
DRK01,12.695633368756642,Low Fat,0.0607686,Soft Drinks,94.6436,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,6.07686,False
FDN25,7.895,Regular,0.061521569,Breakfast,55.3588,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,6.1521569,False
FDB60,9.3,LF,0.028522089,Baking Goods,195.0136,OUT046,1997,Small,Tier 1,Supermarket Type1,28,2.8522089,False
FDQ13,11.1,Low Fat,0.010701801,Canned,83.5908,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.0701801,False
DRK13,11.8,LF,0.115401142,Soft Drinks,196.8084,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,11.5401142,False
DRF25,9.0,Low Fat,0.039083816,Soft Drinks,35.419,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,3.9083816000000002,False
NCD42,12.695633368756642,Low Fat,0.022127237,Health and Hygiene,39.2506,OUT019,1985,Small,Tier 1,Grocery Store,40,2.2127237,False
FDW25,5.175,Low Fat,0.037474799,Canned,84.7224,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.7474799,False
NCV29,12.695633368756642,Low Fat,0.02273288,Health and Hygiene,179.4686,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,2.273288,False
NCK42,7.475,Low Fat,0.013117547,Household,214.3192,OUT035,2004,Small,Tier 2,Supermarket Type1,21,1.3117547,True
DRJ13,12.695633368756642,Low Fat,0.062585755,Soft Drinks,158.4578,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,6.258575500000001,False
DRD15,10.6,Low Fat,0.057117184,Dairy,232.4642,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,5.7117184000000005,True
FDM27,12.35,Regular,0.158790733,Meat,156.3946,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,15.879073299999998,False
FDZ50,12.8,Regular,0.079398454,Dairy,184.5608,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,7.939845399999999,False
FDC04,15.6,Low Fat,0.044985646,Dairy,242.4854,OUT046,1997,Small,Tier 1,Supermarket Type1,28,4.4985646,True
FDF50,4.905,Low Fat,0.0,Canned,195.9768,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.0,False
FDP15,15.2,Low Fat,0.084112804,Meat,257.733,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,8.4112804,True
FDK46,9.6,LF,0.051457663,Snack Foods,258.962,OUT035,2004,Small,Tier 2,Supermarket Type1,21,5.1457663,True
FDZ56,16.25,LF,0.025841822,Fruits and Vegetables,168.9474,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,2.5841822,False
FDY60,10.5,Regular,0.0,Baking Goods,143.5128,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.0,False
FDB10,10.0,Low Fat,0.067195414,Snack Foods,236.859,OUT035,2004,Small,Tier 2,Supermarket Type1,21,6.7195414,True
FDR57,5.675,Regular,0.023544619,Snack Foods,155.5288,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,2.3544619,False
FDU58,6.61,Regular,0.029056831,Snack Foods,186.9898,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.9056831,False
FDH02,7.27,Regular,0.020781144,Canned,88.7488,OUT046,1997,Small,Tier 1,Supermarket Type1,28,2.0781144,False
FDP48,7.52,Regular,0.043986578,Baking Goods,182.295,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.3986578,False
FDI46,9.5,Low Fat,0.07433121,Snack Foods,251.9724,OUT035,2004,Small,Tier 2,Supermarket Type1,21,7.433121,True
FDW56,7.68,Low Fat,0.070841281,Fruits and Vegetables,193.1162,OUT013,1987,High,Tier 3,Supermarket Type1,38,7.084128100000001,False
NCM19,12.65,Low Fat,0.0,Others,111.8202,OUT010,1998,Unknown,Tier 3,Grocery Store,27,0.0,False
FDS50,12.695633368756642,Low Fat,0.055164938,Dairy,221.2114,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,5.516493799999999,True
FDK24,9.195,Low Fat,0.10121065,Baking Goods,44.4744,OUT013,1987,High,Tier 3,Supermarket Type1,38,10.121065,False
FDO36,19.7,Low Fat,0.078354554,Baking Goods,180.566,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,7.835455400000001,False
FDK45,12.695633368756642,Low Fat,0.033694227,Seafood,114.786,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,3.3694227,False
NCL05,19.6,Low Fat,0.0,Health and Hygiene,44.377,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,0.0,False
FDL32,15.7,Regular,0.122965811,Fruits and Vegetables,113.2544,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,12.2965811,False
FDA28,16.1,Regular,0.047876203,Frozen Foods,126.0362,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,4.7876202999999995,False
FDY36,12.3,Low Fat,0.009448862,Baking Goods,74.538,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.9448862,False
FDP32,6.65,Low Fat,0.088026614,Fruits and Vegetables,127.2678,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,8.8026614,False
FDL50,12.15,Regular,0.042313078,Canned,123.2046,OUT046,1997,Small,Tier 1,Supermarket Type1,28,4.2313078,False
DRC24,17.85,Low Fat,0.024859869,Soft Drinks,151.7998,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.4859869,False
NCS18,12.65,Low Fat,0.042449883,Household,107.3938,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,4.2449883,False
FDD16,20.5,Low Fat,0.036558726,Frozen Foods,75.3696,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,3.6558726,False
NCV18,6.775,Low Fat,0.105158282,Household,84.925,OUT013,1987,High,Tier 3,Supermarket Type1,38,10.515828200000001,False
FDX07,19.2,Regular,0.022918812,Fruits and Vegetables,183.995,OUT046,1997,Small,Tier 1,Supermarket Type1,28,2.2918812,False
NCZ05,12.695633368756642,Low Fat,0.057850699,Health and Hygiene,104.299,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,5.7850699,False
NCI31,20.0,Low Fat,0.08125948,Others,36.819,OUT013,1987,High,Tier 3,Supermarket Type1,38,8.125948,False
FDK14,6.98,Low Fat,0.041169697,Canned,83.2934,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,4.116969699999999,False
NCR06,12.5,Low Fat,0.006778869,Household,42.9112,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,0.6778869,False
NCF54,18.0,Low Fat,0.047450712,Household,173.2422,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,4.7450712,False
DRG23,8.88,Low Fat,0.145253944,Hard Drinks,150.6682,OUT010,1998,Unknown,Tier 3,Grocery Store,27,14.5253944,False
FDD53,16.2,Low Fat,0.044222497,Frozen Foods,43.5454,OUT046,1997,Small,Tier 1,Supermarket Type1,28,4.4222497,False
NCM31,12.695633368756642,Low Fat,0.080803421,Others,140.1154,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,8.0803421,False
FDT16,9.895,Regular,0.048937612,Frozen Foods,261.6278,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,4.8937612,True
FDR40,9.1,Regular,0.008032868,Frozen Foods,79.1618,OUT035,2004,Small,Tier 2,Supermarket Type1,21,0.8032868000000001,False
DRG25,10.5,Low Fat,0.019157444,Soft Drinks,184.524,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.9157444,False
FDT10,16.7,Regular,0.062032774,Snack Foods,60.6562,OUT035,2004,Small,Tier 2,Supermarket Type1,21,6.2032774,False
FDY32,7.605,Low Fat,0.129133491,Fruits and Vegetables,163.721,OUT013,1987,High,Tier 3,Supermarket Type1,38,12.9133491,False
FDN50,16.85,reg,0.026514812,Canned,93.312,OUT035,2004,Small,Tier 2,Supermarket Type1,21,2.6514812,False
FDZ35,12.695633368756642,Regular,0.039006737,Breads,104.599,OUT019,1985,Small,Tier 1,Grocery Store,40,3.9006737,False
NCP54,15.35,Low Fat,0.035220955,Household,121.973,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.5220955,False
NCD07,9.1,Low Fat,0.055418261,Household,112.0518,OUT035,2004,Small,Tier 2,Supermarket Type1,21,5.541826100000001,False
FDS02,10.195,Regular,0.0,Dairy,196.7794,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.0,False
DRN59,15.0,Low Fat,0.064402907,Hard Drinks,48.306,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,6.440290699999999,False
DRB24,8.785,LF,0.020560102,Soft Drinks,155.5656,OUT013,1987,High,Tier 3,Supermarket Type1,38,2.0560102000000002,False
FDP37,12.695633368756642,Low Fat,0.142412955,Breakfast,126.4994,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,14.241295500000001,False
DRB01,7.39,Low Fat,0.082574393,Soft Drinks,190.253,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,8.2574393,False
FDR47,17.85,LF,0.087468656,Breads,195.7794,OUT046,1997,Small,Tier 1,Supermarket Type1,28,8.746865600000001,False
NCM31,6.095,Low Fat,0.135906494,Others,141.9154,OUT010,1998,Unknown,Tier 3,Grocery Store,27,13.590649399999998,False
NCF06,12.695633368756642,Low Fat,0.020100543,Household,258.8962,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,2.0100542999999997,True
NCV17,12.695633368756642,Low Fat,0.016029548,Health and Hygiene,129.9626,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,1.6029548,False
FDS10,19.2,Low Fat,0.035240292,Snack Foods,178.7318,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,3.5240291999999998,False
FDN52,9.395,Regular,0.131545005,Frozen Foods,87.3198,OUT035,2004,Small,Tier 2,Supermarket Type1,21,13.1545005,False
FDZ48,17.75,Low Fat,0.075896411,Baking Goods,113.3544,OUT013,1987,High,Tier 3,Supermarket Type1,38,7.5896411,False
FDJ48,11.3,Low Fat,0.056522558,Baking Goods,248.6118,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,5.6522558,True
DRB13,12.695633368756642,Regular,0.0,Soft Drinks,190.253,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,0.0,False
FDV59,13.35,Low Fat,0.048298704,Breads,216.9166,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,4.8298704,True
FDL32,15.7,Regular,0.122443776,Fruits and Vegetables,111.3544,OUT035,2004,Small,Tier 2,Supermarket Type1,21,12.2443776,False
FDZ12,9.17,Low Fat,0.102959345,Baking Goods,142.147,OUT035,2004,Small,Tier 2,Supermarket Type1,21,10.2959345,False
NCR06,12.695633368756642,LF,0.006732389,Household,41.4112,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,0.6732389,False
FDP51,13.85,Regular,0.085757338,Meat,119.6124,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,8.5757338,False
FDY22,16.5,Regular,0.159587755,Snack Foods,142.6128,OUT013,1987,High,Tier 3,Supermarket Type1,38,15.9587755,False
FDZ38,17.6,Low Fat,0.008013458,Dairy,170.7422,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.8013457999999999,False
NCO54,19.5,Low Fat,0.014271592,Household,54.6614,OUT035,2004,Small,Tier 2,Supermarket Type1,21,1.4271592,False
FDR23,15.85,Low Fat,0.081772054,Breads,175.137,OUT035,2004,Small,Tier 2,Supermarket Type1,21,8.1772054,False
FDM38,5.885,Regular,0.092915543,Canned,54.5982,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,9.2915543,False
FDS25,6.885,Regular,0.139892043,Canned,112.4228,OUT013,1987,High,Tier 3,Supermarket Type1,38,13.989204299999999,False
FDZ22,9.395,Low Fat,0.045232223,Snack Foods,83.825,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.5232223000000005,False
